e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,Categories
numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
-2.715496004,0.432695573,-0.433576757,0.749347614,-0.066050723,-0.085782368,-0.167696591,-0.022843798,0.143327747,0.079645737,0.052009734,-0.279990498,0.240317534,0.097337816,-0.147628615,0.427045852,-0.155270945,-0.025325229,0.184869199,-0.278909522,-0.100279566,0.344687949,0.164784136,-0.115084354,-0.149044621,-0.238969597,0.309766525,0.363819795,-9.75E-05,-0.0331742,-0.100106498,-0.029687383,0.33827508,-0.338879578,0.152595354,0.18771634,0.012443198,-0.0449311,-0.039236476,-0.035234073,0.311689696,-0.102481721,-0.228989039,0.094941263,0.209060769,0.114734777,0.139326948,0.023367581,-0.095396122,0.028436017,-0.007102422,0.002453817,-0.047596945,0.293298449,0.228460806,0.085213759,-0.044761654,0.100725472,-0.111218852,0.003489607,-0.119091858,0.012331906,-0.01251786,0.039500397,0.198748611,-0.013338759,0.050643773,0.152180364,0.051187768,0.183963871,-0.116264954,-0.11783804,0.122665349,-0.175998924,0.033662994,0.070453363,-0.05234959,-0.116773147,0.018870025,0.018337528,-0.181684234,0.028512475,0.043768748,0.019130876,0.053063637,0.01276712,0.02572559,0.023936541,0.073159865,0.074919059,-0.07264493,0.112446207,-0.120367135,-0.111955414,0.068733438,0.009833715,0.138621366,-0.042030677,-0.028614763,-0.038796446,-0.052912295,-0.038852296,-0.028723643,-0.019547104,-0.025138851,-0.007850611,0.012991135,0.034655544,0.005611247,0.010545469,0.025734525,0.001713671,-0.074168088,0.039712004,0.006535909,0.005606231,0.096921288,0.00427538,-0.057944254,-0.01053142,-0.001878486,0.018412553,1.48E-15,0
-3.111499716,0.261606732,-0.239084858,0.068948436,0.072687798,-0.479261895,0.16635008,-0.287659502,0.111109879,0.088168142,0.191394759,0.078757687,0.045615699,0.392682959,0.159043404,0.165279472,-0.454848248,0.009234477,0.037268663,-0.173929819,0.074514515,-0.025986406,0.316354486,-0.106816003,-0.070112069,-0.215722876,-0.017751128,-0.088751428,0.064806436,0.045948867,-0.082260123,-0.236399767,-0.112848483,0.030797008,-0.087554171,-0.001369747,-0.068058408,-0.105042289,-0.235089584,0.05090481,-0.149143676,-0.244678855,-0.239530333,-0.022177849,0.248877844,-0.079825995,-0.162414818,-0.011707787,-0.123076617,0.033968659,0.050384716,-0.017161864,-0.045524739,-0.02268947,0.054791234,0.185080438,-0.076651577,0.11730906,0.015306146,-0.027119901,-0.156700143,0.089809992,0.042145849,-0.127469774,-0.307161457,-0.025395783,-0.01078455,-0.077577532,0.048457077,-0.037047124,0.121806303,-0.016340103,-0.082365586,0.007337216,-0.028151937,0.057001239,-0.044176146,-0.024427504,0.017640404,-0.097675096,-0.03068425,0.035493593,0.060105883,0.04987696,-0.072241231,-0.020035793,-0.012075298,-0.055700542,-0.014823589,0.03644276,0.093009304,0.138713737,0.039505447,0.1127294,-0.091740652,0.120643104,0.059336749,0.053829671,-0.051039606,0.094844098,0.060716729,-0.101008354,0.03482861,-0.017186991,0.003527438,0.054769652,0.003289276,0.011887828,-0.005400759,0.007382787,-0.046709694,-0.020376396,0.056392435,0.119678584,0.052399768,0.055416483,-0.046592171,-0.053169806,-0.044798978,-0.047901469,-0.010637757,0.039831394,1.26E-15,0
-2.317515926,-3.433632037,1.840220623,1.880410924,1.792957174,-0.846954036,1.156187951,-2.21577531,-0.404338274,-0.1628656,-0.845601076,-0.969317806,-0.704574621,0.959725469,-0.11634825,-1.414592105,0.672379457,1.11037021,0.994871546,-0.376851671,-0.123819624,-0.102437695,-0.005531753,-0.215049156,0.553706256,0.030948398,0.120602844,-0.179990749,0.278866244,0.023584524,0.095349468,-0.34425966,-0.138869431,0.104283706,0.279028721,0.033382374,-0.021784027,-0.05369868,0.396612095,0.132991718,-0.084318804,0.040912062,0.124216904,0.028287805,0.123604348,-0.111494139,0.005249467,-0.041518278,-0.016859568,-0.181513999,-0.173916539,0.012826061,0.023457794,-0.034024837,0.228393353,-0.114558624,0.031014951,-0.047180313,0.042684649,-0.092436095,-0.048678097,0.018658641,-0.040165269,0.039777972,-0.009152222,0.019636785,-0.050411952,0.032603882,-0.052711829,0.025190622,-0.029077126,0.060067448,0.017428475,0.049573706,-0.030638056,0.015856843,-0.021583752,0.023366376,0.00107093,0.010986373,0.030062439,0.021665271,-0.02457101,0.007199906,0.000469145,0.030434909,0.005273619,-0.002045289,-0.016087544,0.031250797,0.008953001,0.025322384,-0.012577309,-0.014310906,0.002534202,-0.004185789,0.004254664,-0.015131017,0.014684562,0.001521626,-0.034643417,-0.005230077,-0.00718243,-0.005523609,-0.013640594,-0.003553237,-0.018027819,0.003167054,-0.004178404,0.017376539,-0.026611889,0.015135926,0.005921208,0.007950123,-0.000876442,-0.015217152,0.013004568,0.000686842,-0.001641517,-0.008953841,-0.008627916,0.00159872,1.26E-15,0
-2.083472619,1.008844435,0.159077845,-0.726514307,0.108769909,-0.029475665,0.06241875,-0.361893057,0.379693136,-0.32511889,-0.059975204,-0.0921976,0.110643876,0.021218355,0.217935597,0.069380236,-0.438285632,-0.090693018,0.012760602,-0.27204703,-0.128031408,0.04307213,-0.045230407,-0.026018505,0.104121542,0.070123984,-0.178343702,0.232193328,-0.242847543,0.055479943,0.056633565,-0.159526494,-0.001214952,-0.129609961,0.026411182,0.018481788,0.029748935,-0.076316265,0.041907485,0.060971316,0.238550622,-0.086380568,0.273229345,-0.065294252,-0.076020712,0.026446351,-0.051260447,-0.030115385,0.076452516,-0.082878141,0.090166286,0.095182921,-0.04908949,0.140851831,-0.011060279,0.065323479,-0.011505014,-0.051203181,-0.07831943,0.16861496,0.105444134,-0.067749211,-0.16809404,-0.049203591,-0.031707183,0.027815375,0.045339164,0.123596322,0.072583028,-0.047746218,0.007013224,0.013191577,-0.103755757,-0.005393817,0.063237664,0.12753063,0.040505866,0.067257436,-0.01149165,-0.019379964,-0.00523605,0.011724848,0.058978277,0.068384989,0.091790996,0.051527868,0.04619753,-0.001928173,-0.06901769,-0.011028014,-0.168538593,-0.012826038,0.058212293,0.034834489,-0.028943904,0.060097578,-0.05343612,-0.107212353,0.182899116,0.057545191,-0.090544481,-0.019400336,-0.01576103,0.069102747,-0.012740499,0.050384229,0.014343989,-0.052845603,-0.014342199,0.067396584,0.021393741,0.100837372,-0.068121506,-0.015255041,-0.053939516,-0.002016898,-0.082613787,-0.047141412,-0.002185228,-0.018907649,-0.054810216,0.07315493,1.61E-15,0
-0.537005636,0.099217184,0.928109681,0.437172835,0.91057103,-1.044505034,0.61801109,-0.028913242,-0.124913531,-0.174585242,0.486935475,0.456671547,-0.060791351,0.045019059,-0.097766336,-0.378835791,0.174593965,-0.206113265,0.001278961,0.213884017,-0.105675666,-0.109882921,-0.353983833,0.129962447,-0.00475239,-0.035333507,0.442811134,-0.175867505,0.040181023,0.008980557,0.018196638,-0.087211334,0.122618139,0.233024872,0.014958353,-0.189320755,-0.000470497,-0.004121201,0.031943427,0.146101996,-0.057220618,0.195798968,-0.21093378,-0.018243518,-0.134281748,-0.127663506,0.016860789,0.095400562,-0.348560711,0.114367874,0.448917169,-0.243410939,0.000749682,0.177232058,-0.048555832,0.258539641,0.264658361,0.091568009,-0.041207041,-0.050568283,0.110962527,0.002744432,-0.04818284,-0.078830741,0.178706781,0.095550745,0.037442574,-0.058302952,0.012919835,-0.126339647,0.24454897,-0.014186597,0.181924005,0.079707787,0.120999584,-0.034934432,0.003314574,-0.003859349,-0.112453337,0.009787575,0.047780345,-0.030744482,0.300943987,0.058224249,0.063407304,-0.056861615,-0.09824479,0.028728291,-0.062808493,-0.06324429,-0.083527869,0.015281206,-0.018548094,0.038728154,-0.007554407,-0.018409401,0.016348205,-0.023070849,-0.022359284,-0.048327255,-0.049493417,0.064840558,-0.029850903,-0.073401157,-0.034563356,-0.010057147,-0.014073742,-0.00974434,-0.088583634,-0.029720894,0.002185942,-0.025942466,0.010486653,0.008424017,0.00606308,0.016531007,-0.017025581,0.033482582,-0.011208037,-0.007441766,-0.006773155,0.017035617,1.28E-15,0
-2.604405058,0.248191964,0.192439855,0.439168873,0.025011423,-0.719693445,-0.182024765,0.0019075,0.220220253,0.309358032,0.169512399,-0.43308692,0.017160343,0.317428071,0.115155172,0.245348863,-0.108228581,0.152655707,-0.327754668,0.010920322,-0.047275272,0.151794748,-0.128223867,-0.039639553,-0.132176916,0.028547604,0.01404772,0.092117193,-0.181482261,0.008819925,-0.066447658,-0.07499699,0.189235591,-0.070413378,0.024751048,-0.194147896,0.052074734,0.150029174,-0.052642529,-0.10508684,-0.112507535,-0.024817803,0.011607992,-0.002795706,0.00582084,0.050958244,-0.005594082,0.083039008,-0.040914681,-0.116633047,-0.135768823,0.043003073,0.082940993,0.091778742,-0.033221568,0.016826473,0.054065798,-0.021292086,-0.033437452,0.079656636,-0.047234697,-0.100546455,0.057681468,0.025574424,0.093655373,0.052369969,-0.085181423,-0.033389435,-0.070221631,-0.076538573,0.003844297,0.006773945,-0.041188669,-0.068097541,0.033942079,-0.077009158,0.087871743,-0.060279251,0.117041371,0.029081604,-0.070277214,-0.090520805,-0.028788158,0.037499257,0.011862132,-0.002431017,0.04071733,-0.145693688,-0.008438728,-0.054040492,-0.00650091,-0.01784043,-0.183388054,-0.017185946,-0.053904167,-0.014402822,0.035659599,0.037538096,-0.002739399,0.010706844,-0.061876705,-0.009872179,-0.030453485,-0.001569253,0.010679093,-0.017187039,-0.024931562,-0.155920756,-0.03137562,-0.067009795,0.018704898,0.08404427,0.07481167,0.080173569,0.041545998,0.020292163,0.018236511,-0.018197691,0.141950858,-0.002790457,-0.053336485,-0.042178913,1.51E-15,0
-2.900003274,-2.06190782,0.610897967,-0.276288642,0.840739938,0.534930564,2.1939776,1.143814523,1.426196886,1.36581176,-0.603817833,-0.145161947,0.519140042,0.059261913,-0.587052525,-0.411043113,-0.075808413,-0.44212668,-0.209543231,0.518560859,-0.376640202,-0.060943168,-0.481100684,0.05665792,-0.016215982,0.2688925,-0.074157934,0.367703975,0.388925178,0.743068162,0.147934221,0.049773696,0.279845918,-0.343296585,0.291814292,-0.368758006,-0.060684197,-0.033414458,-0.159171028,0.146355976,0.053106474,0.24419526,0.082176321,0.161220992,-0.059855669,-0.297444064,-0.033271589,0.027687151,0.356868843,-0.033709113,-0.087360804,-0.003574057,0.259792606,0.17976386,-0.147872857,-0.020726185,-0.086319774,0.128935312,-0.070244076,-0.086940658,0.135157201,0.052116898,0.065691805,-0.092022151,0.014934405,-0.010687067,0.140254752,-0.139649144,-0.018073104,0.125460944,0.015312977,-0.126936832,-0.059827677,-0.001245587,-0.072860156,0.104146259,0.070010952,0.021875919,-0.012872952,-0.015775794,0.106235765,0.061641365,0.032889436,-0.077543119,-0.053656889,-0.000860095,0.045977035,0.003338092,-0.008656622,0.019977808,0.057888606,0.035718583,-0.058957083,0.012519684,-0.020289769,0.022183052,-0.024424247,-0.013252992,-0.015698504,0.027514581,0.031928764,0.023781564,-0.007928509,0.021994162,0.007634489,0.005189588,-0.019735985,-0.021687833,0.012027493,-0.005322943,0.022145748,-0.011441158,-0.003282298,0.000529853,-0.009485334,0.005188339,0.017251703,-0.012002708,-0.016074047,0.012469997,-0.003121331,0.011938166,1.29E-15,0
2.39691802,-0.747374727,-0.359385743,0.958200026,0.717473832,0.133388663,0.414304369,0.418208038,-0.974239302,0.824714941,0.138237273,0.72280272,-0.561854478,-0.654765381,0.358646134,0.201883312,-0.035439447,0.491598786,0.681459293,0.494070342,0.261366434,-0.269958187,-0.249855353,0.509676637,-0.509175846,-0.197233821,-0.242445616,0.180712387,0.441586064,-0.349344121,0.307150549,0.207920406,0.303355032,0.467038461,0.212354728,-0.497488413,0.085578073,0.046765087,-0.158031115,0.44593829,0.100066564,-0.201611493,0.028049071,0.20868423,-0.213076087,0.252302813,-0.229898176,0.084855727,-0.080968181,0.244262918,-0.262368604,-0.095634555,0.165122573,-0.06228528,0.118362927,0.295433473,-0.047823483,0.124364856,0.025576855,0.121642741,-0.069667392,0.123035791,0.077583451,-0.029064013,-0.006234151,0.204271996,-0.060442575,0.107981225,0.052824237,0.073448889,-0.102290268,0.156603504,0.028144415,-0.049694117,0.047381536,0.095569219,-0.023422718,-0.00997139,0.042160984,0.026176907,-0.05581848,0.045829231,0.036330212,-0.051101683,0.003501724,0.117052592,0.071076799,0.050698664,0.010043684,-0.005101619,0.054604308,-0.070045206,0.06991907,-0.047691312,-0.03251473,0.023056961,-0.035058239,-0.007042425,-0.012046264,0.040225026,-0.04008865,-0.018670021,-0.000627448,-0.021313473,-0.013253676,0.017305621,0.013652941,0.004309467,-0.011960294,-0.003338892,0.004407965,0.017795828,-0.011785283,0.009522648,0.000733342,-0.014882929,-0.005575418,-0.013037399,0.019633712,-0.004639235,-0.003473627,-0.006592618,1.02E-15,1
2.041560235,-0.884988762,1.166764018,-0.763582733,0.54036192,-0.658967097,-0.287247314,0.341738985,-0.041487643,1.116183068,0.52059862,0.035878458,-0.074196086,-0.431753062,-0.055375764,0.110782878,0.438897699,0.274210035,-0.293902311,0.600044543,0.165877427,-0.28610476,-0.179911455,0.010020206,-0.057776426,0.22037655,-0.028074081,0.035780754,-0.242478252,0.015977151,0.055541874,-0.472327125,-0.573756278,-0.395149152,0.194338371,0.504322033,0.016330374,-0.123598185,0.031506581,-0.100271026,-0.127985792,0.137980668,-0.04400149,0.131257246,-0.348447156,0.217231214,-0.126394367,0.220537142,-0.141825521,0.006873875,-0.199692279,-0.069004222,-0.174558832,-0.090947887,0.084183817,-0.081550989,-0.007882923,-0.197377416,0.072883638,0.066280577,-0.051339388,0.061554039,-0.084172616,0.049665585,-0.054145417,-0.232318598,0.198413471,-0.14321823,0.05200907,0.007004476,-0.171973351,-0.095629577,0.048289654,0.049673272,0.089187407,0.064500959,-0.029253121,-0.042446885,-0.050805756,0.171898112,-0.07263527,0.053100463,0.111468044,0.057910358,-0.072003905,0.025823546,0.075851667,-0.063807762,-0.027806421,-0.06980762,-0.062128529,0.042337203,-0.020860513,0.062609169,-0.051013367,0.023742482,-0.017980511,-0.090454035,-0.0588811,0.056457726,-0.097755528,0.000259754,0.055090193,-0.010626405,-0.00425558,-0.049097416,-0.022246653,0.05172051,0.055231102,-0.012673907,-0.00124924,-0.030294425,-0.009070686,0.015737749,0.002737457,0.01252606,-0.009158634,-0.008908108,0.021660776,-0.010464343,0.011153017,-0.01291813,1.45E-15,1
2.152711508,-3.039913804,-3.817181248,1.119962849,0.952879561,-0.25166585,0.68124414,1.238736969,1.957998871,-0.050660782,0.566690545,0.468286574,0.995352834,-0.198574856,0.207482652,-0.534118647,-0.10855487,0.24713536,-0.024078223,0.226140826,-0.273672764,-0.3950704,0.414509176,-0.153941575,0.166919349,0.453613923,0.311413622,-0.038882082,-0.005333418,-0.622417314,0.711678519,0.004041415,0.000836386,-0.266201753,0.071559854,0.093228507,-0.202489117,0.329713321,0.100592963,0.098928862,0.179786642,-0.165707875,0.023223112,0.17258643,0.420154003,-0.000875907,0.023541915,0.001293075,-0.249519398,-0.29914082,0.070700194,-0.050538059,-0.160967671,-0.285968614,-0.211347831,0.133917671,0.030590965,-0.080889821,-0.280905351,0.144019009,-0.081104463,-0.128687266,-0.058909729,0.076132036,-0.006448037,0.027072902,-0.016702122,0.018392583,0.048942926,-0.111571515,0.092456857,-0.053219604,0.00144101,3.90E-05,-0.013774743,-0.020463374,-0.056021892,0.050878517,0.000906862,-0.04303572,-0.044889769,0.010054023,-0.064232316,0.00746497,-0.01077401,0.041305513,0.029698499,0.054765587,0.016946856,0.02309649,0.012021441,0.000390831,-0.012512814,-0.013281181,0.024977652,0.00183867,-0.007116027,-0.003035914,-0.000153741,0.003882354,-0.005576831,0.006720168,0.020371272,-0.000952248,0.028370653,-0.001454861,0.003333756,0.014396852,-0.005140428,0.002149512,-0.004272408,0.00289397,-0.002971202,-0.005893311,0.003034849,-0.00730716,-0.003002024,0.001452311,0.015034918,-0.009008135,0.006791289,-0.015064497,1.37E-15,2
1.777888244,-2.160859632,1.426352486,-0.901128402,-0.36396182,0.385341399,-0.874585977,0.77326224,-1.361888987,0.638557208,0.072404684,-0.477255687,-0.285897869,0.439651206,0.384475965,-0.434210478,-0.173805535,-0.940945367,0.134490719,0.359569839,-0.302938831,0.221472965,0.162082653,0.242101104,-0.080394258,0.110380503,0.210359571,-0.149167747,0.217910481,0.159015072,-0.131525488,0.447559738,-0.054279476,-0.206022098,-0.032690171,0.090105507,0.18277861,-0.047926904,0.153629101,-0.071877605,0.289255043,-0.089132315,-0.029657554,0.027475808,0.237028913,0.019058871,0.015185255,0.134321152,-0.263803722,-0.295770293,0.150638846,0.012664724,0.138818274,-0.021416984,0.045628032,0.05719678,0.0313215,-0.169716024,0.032779719,0.035510803,0.13143432,0.025323245,0.178257435,-0.078236622,-0.001497337,0.128165522,-0.05434668,-0.055434504,-0.05283964,0.10117145,-0.013744715,-0.06998331,0.217946573,0.152682831,-0.125864746,-0.154542612,0.131418678,0.120049167,0.057090086,0.027123739,0.027825293,0.007630398,0.012072006,0.09518097,0.017153867,0.110912385,0.052527904,-0.043957596,-0.048377631,-0.040255501,-0.042631478,0.058805024,0.10141811,-0.094060732,-0.06990104,0.020652426,0.074552514,-0.003526194,0.023081179,-0.003561954,-0.005117595,-0.115745734,-0.009511939,0.040250649,0.026470804,0.009746942,0.001203938,0.033459084,0.015975011,0.041020081,0.009247246,-0.000284236,0.027562831,0.004764628,-0.025915784,-0.010187342,-0.012893794,-0.025683631,-0.000966914,0.021042301,-0.006171876,-0.039292098,1.10E-15,1
0.029817259,-0.069688452,-0.503879799,0.681875626,0.565410825,0.668050357,-0.460389197,0.097773881,-0.391828567,0.159266517,-0.420574016,0.397039426,-0.10425636,0.06452907,-0.059072853,0.011545093,0.191998073,0.357651456,-0.206257942,0.138918852,0.281372349,0.231874953,-0.198150926,-0.223003651,-0.140585655,-0.066950261,0.042777394,0.172596033,-0.058550738,-0.131525769,0.176894431,0.252377919,0.211507848,-0.255819291,-0.105413706,0.265934986,0.222429795,0.081624364,0.251987509,0.023468271,0.01568224,-0.138462364,-0.233183308,-0.088563135,-0.128670246,-0.23058856,0.228953692,0.074977761,0.039009301,-0.028439094,-0.218069448,-0.117226221,-0.075649465,0.009113656,-0.013871672,-0.09088617,0.050703401,-0.047747467,-0.099610437,-0.091539939,0.106784171,-0.120134233,-0.017828974,0.126140327,0.122794741,0.045720058,-0.102587356,0.021853496,0.078599382,0.006440081,0.130443509,0.003439068,0.017137024,-0.06118264,0.034583624,0.172073945,0.026048525,-0.002209588,0.074095325,0.049140036,-0.063776113,0.033296883,-0.042703402,-0.040699275,-0.019156167,0.090788577,-0.071581987,-0.120112458,0.04655712,-0.13981545,-0.13652984,-0.033049209,0.085667467,0.067799368,0.017996916,0.042724594,-0.044652307,0.048225867,0.017770775,0.133754956,0.110159459,-0.051032755,-0.059097388,-0.015075013,-0.013876325,-0.06445763,-0.024675576,-0.103454505,-0.006612678,0.027522551,-0.037285218,-0.124077632,0.036138252,0.02323246,-0.023307881,-0.03323214,0.007308943,0.016173065,-0.044265752,0.033927213,-0.020833735,0.017322669,1.42E-15,0
1.9139758,0.520448521,-0.673354228,-0.15785175,0.404073011,1.00330011,-0.392249138,0.058706934,-0.653692395,0.75927938,-0.162398415,0.420715262,0.333167032,0.091744834,0.187104834,-0.072570053,-0.021278571,0.647007745,0.110628829,0.101923043,-0.023819886,0.08582154,-0.67107693,0.057112518,0.439505029,0.145172754,0.194233941,0.199222746,-0.308834777,-0.255556328,-0.032710831,0.116455362,0.69481921,-0.212177617,-0.019923007,0.328128092,0.320317376,0.079672449,0.105698759,-0.010029834,0.03590662,0.041936975,-0.142564795,-0.124959625,-0.000480721,-0.028934332,0.187711715,0.012020294,-0.175965622,-0.075965227,-0.136757959,-0.050108366,-0.204275743,-0.033537257,0.077157851,0.10630635,-0.122517625,0.215696138,0.060672836,0.046739743,0.011974675,0.099650571,-0.053147985,-0.180309634,0.074555742,-0.072199462,-0.079206561,-0.044536612,-0.230311856,-0.026802027,-0.171384605,-0.102481353,-0.219512578,-0.059569286,-0.100120927,-0.057558688,-0.079167708,0.087131926,0.004688959,0.07635801,0.115817502,-0.191810038,0.069983175,0.055786681,-0.122066537,-0.131881267,-0.00871508,0.091693596,-0.055743881,-0.042941056,0.064931963,0.040645844,0.005457567,0.035693373,-0.030543247,0.008067989,-0.004192928,0.023965001,-0.002830152,-0.064573045,0.043611357,-0.104278838,-0.027487161,0.00144933,-0.041099312,0.007573879,-0.008421701,0.011171468,-0.008076764,0.002241041,0.021608631,0.039533037,-0.011219181,-0.043950476,0.010303178,-0.000236316,-0.024390524,0.016262732,0.011106887,-0.004063242,-0.000791384,0.031299821,1.55E-15,1
0.791874153,-2.102633665,-0.622017057,0.560966753,1.430361599,0.457939971,-2.359596834,0.463439395,-0.26693408,-0.796101904,-0.533900835,-0.449089004,0.315718731,-0.346452822,-0.234749545,0.058727964,-0.525192839,0.347871546,0.440125608,-0.176444009,0.349194225,0.223163421,-0.160361344,-0.048124351,0.051943249,0.289503948,0.37270429,0.10689604,0.372842545,0.147892698,-0.534231763,0.293246251,-0.144719401,0.381404517,0.270750342,0.016160711,-0.102684724,-0.410113619,0.019561234,-0.135519954,0.261223275,-0.071364268,-0.163430574,0.211461859,-0.069986024,-0.217729913,-0.058923311,-0.106454933,0.039161281,0.144836048,-0.230007822,-0.086503476,0.014571443,-0.070131834,-0.368227319,-0.004106563,-0.439612296,-0.023372333,-0.031470271,-0.018001262,0.077284997,-0.089614277,-0.064915589,-0.041220003,-0.021901937,-0.203937623,0.080175276,-0.135855324,0.082241732,-0.141934506,0.149901591,0.060665826,0.061148518,-0.082743339,-0.033947814,0.039805468,-0.003522222,-0.006373341,0.012072062,0.019766235,-0.054361318,0.045158644,0.023242854,0.013684759,-0.020421959,-0.046395309,0.014402292,0.080767742,-0.025947951,-0.017121798,-0.068844449,-0.04299358,-0.015819966,-0.016970493,-0.063070373,-0.060473331,0.026604962,-0.018795122,-0.049754102,-0.062668614,0.006131413,0.004145002,-0.011305138,0.031932107,0.019833256,-0.02092804,-0.003209698,0.011889324,-0.045255928,-0.003402085,-0.032735291,0.051320979,-0.002389573,0.027316893,-0.003190858,-0.003749631,-0.007272238,-0.023641708,0.00514536,0.016458973,0.004714826,-0.001573336,1.39E-15,2
-2.511231205,0.264215877,-1.100138249,-0.330770005,0.149314347,0.128092129,0.266642688,0.205130213,-0.338349609,-0.247279011,-0.16415335,-0.054881993,-0.162736322,-0.528349631,0.197650496,0.075345686,-0.202741756,0.213030412,-0.107755052,0.0722708,0.110401782,0.113006682,-0.037537827,-0.123403743,0.337998993,-0.089028057,-0.022976187,-0.026314082,0.024958073,-0.255739003,-0.182424994,0.021080308,0.126256064,-0.103110168,0.004553671,0.286269172,-0.26075416,0.194458802,0.077053725,-0.056992151,0.001183381,0.162922836,0.251615542,0.039934858,-0.121563999,0.053560001,-0.168711272,-0.188452757,-0.009642498,0.129898547,0.198390688,-0.104009871,-0.202452929,0.018500172,-0.052236097,0.16784364,0.122602194,-0.023000761,0.080533581,-0.101061966,-0.01355303,0.062589129,-0.041266029,-0.020476212,-0.069928177,0.005005196,0.040786349,0.049347328,0.06078534,0.0771911,-0.083336605,-0.035690939,0.092540272,0.091699474,-0.147763928,-0.015873679,-0.067908488,0.059760469,-0.004397708,0.006412095,0.040126271,0.028610723,0.011713992,-0.034489106,-0.001241705,0.030914507,-0.072077746,0.04532261,-0.041262861,0.005315505,0.059559298,0.047378167,0.050107114,0.049324948,0.100974216,0.013517763,-0.012608968,-0.058301885,0.013342662,-0.048724388,0.03027047,0.034455854,-0.013142833,-0.025089742,-0.09332483,0.003199404,-0.01501181,-0.106007498,0.021505464,-0.010216543,-0.037715465,0.013214419,0.00929413,0.058393791,-0.049212649,-0.001778001,0.063142087,-0.142765153,0.027779676,0.089745618,0.057503101,-0.018838541,1.21E-15,0
-0.685548539,-0.690628411,-0.880518734,0.45773486,0.861835758,-0.160937938,-0.676593988,1.143537337,-0.22415254,0.272150567,-0.130377555,-0.251516441,0.041375878,0.165396749,0.444149374,-0.099201066,-0.004273008,0.211433037,-0.044773526,-0.163122506,0.713016744,0.088915203,-0.445502362,-0.309266487,0.158611124,-0.599233687,-0.286549402,0.111865016,-0.070358582,-0.241913278,-0.342484142,-0.058007892,0.017715095,0.08866587,-0.125591434,0.025237324,-0.389722345,-0.098464901,0.30355306,0.009710363,0.27547849,0.089632477,-0.101104099,-0.392335936,-0.046341124,-0.149581387,-0.211646963,0.132294082,0.136298679,0.104218976,0.178979886,0.05310021,-0.154569971,0.024212206,0.197771221,-0.068161774,0.002294536,0.000800554,-0.101696229,0.185151438,-0.09507298,0.098770993,0.134403764,-0.011054569,0.056554014,0.047177677,0.140001678,-0.139770462,-0.075303738,-0.036486749,0.127301547,-0.124810882,0.051033468,0.103803728,0.000981267,-0.148093778,0.10029184,0.004612827,0.173221467,-0.066340231,0.074820251,0.088453269,-0.082832817,-0.12752689,0.052749046,0.05391793,0.07194221,0.139995992,0.119472059,-0.057693032,0.037591431,0.00253202,-0.05387374,0.102490023,0.01075049,0.000667431,-0.060143819,-0.007138737,0.031958471,0.033851608,-0.062411824,-0.00527716,-0.031751681,-0.051424849,0.03293901,0.018100434,0.038574938,0.007067039,0.037319796,-0.006512783,0.015963548,-0.021798654,-0.023647953,-0.034414981,0.009263045,0.04676774,0.01732032,0.008150172,-0.000127214,-0.035512758,-0.025172315,-0.001215618,1.22E-15,0
